date,sku_id,actual_sales,baseline_forecast,ml_forecast,lower_bound,upper_bound,ml_lower_bound,ml_upper_bound,std_error
2026-01-11,SKU_143,,17.0,5.14,4.026248530422038,6.253751469577962,4.026248530422038,6.253751469577962,0.8701183356077828
2026-01-18,SKU_143,,13.0,4.58,3.0049175666098797,6.15508243339012,3.0049175666098797,6.15508243339012,1.2305331510860316
2026-01-25,SKU_143,,14.0,4.26,2.3309258676864664,6.189074132313533,2.3309258676864664,6.189074132313533,1.507089165869948
2026-02-01,SKU_143,,7.0,3.76,1.5324970608440749,5.987502939155925,1.5324970608440749,5.987502939155925,1.7402366712155664
2026-02-08,SKU_143,,22.0,3.66,1.1695760039833871,6.150423996016613,1.1695760039833871,6.150423996016613,1.9456437468879788
2026-02-15,SKU_143,,10.0,3.91,1.1818771992590906,6.638122800740909,1.1818771992590906,6.638122800740909,2.131345938078835
2024-01-07,SKU_144,1.0,0.0,,,,,,0.0
2024-01-14,SKU_144,3.0,0.0,,,,,,0.0
2024-01-21,SKU_144,1.0,0.0,,,,,,0.0
2024-01-28,SKU_144,5.0,0.0,,,,,,0.0
2024-02-04,SKU_144,5.0,0.0,,,,,,0.0
2024-02-11,SKU_144,3.0,0.0,,,,,,0.0
2024-02-18,SKU_144,6.0,0.0,,,,,,0.0
2024-02-25,SKU_144,5.0,0.0,,,,,,0.0
2024-03-03,SKU_144,5.0,0.0,,,,,,0.0
2024-03-10,SKU_144,8.0,0.0,,,,,,0.0
2024-03-17,SKU_144,6.0,0.0,,,,,,0.0
2024-03-24,SKU_144,1.0,0.0,,,,,,0.0
2024-03-31,SKU_144,3.0,0.0,,,,,,0.0
2024-04-07,SKU_144,1.0,0.0,,,,,,0.0
2024-04-14,SKU_144,4.0,0.0,,,,,,0.0
2024-04-21,SKU_144,4.0,0.0,,,,,,0.0
2024-04-28,SKU_144,5.0,0.0,,,,,,0.0
2024-05-05,SKU_144,5.0,0.0,,,,,,0.0
2024-05-12,SKU_144,2.0,0.0,,,,,,0.0
2024-05-19,SKU_144,5.0,0.0,,,,,,0.0
2024-05-26,SKU_144,2.0,0.0,,,,,,0.0
2024-06-02,SKU_144,4.0,0.0,,,,,,0.0
2024-06-09,SKU_144,4.0,0.0,,,,,,0.0
2024-06-16,SKU_144,2.0,0.0,,,,,,0.0
2024-06-23,SKU_144,4.0,0.0,,,,,,0.0
2024-06-30,SKU_144,7.0,0.0,,,,,,0.0
2024-07-07,SKU_144,5.0,0.0,,,,,,0.0
2024-07-14,SKU_144,5.0,0.0,,,,,,0.0
2024-07-21,SKU_144,5.0,0.0,,,,,,0.0
2024-07-28,SKU_144,3.0,0.0,,,,,,0.0
2024-08-04,SKU_144,10.0,0.0,,,,,,0.0
2024-08-11,SKU_144,3.0,0.0,,,,,,0.0
2024-08-18,SKU_144,6.0,0.0,,,,,,0.0
2024-08-25,SKU_144,1.0,0.0,,,,,,0.0
2024-09-01,SKU_144,2.0,0.0,,,,,,0.0
2024-09-08,SKU_144,2.0,0.0,,,,,,0.0
2024-09-15,SKU_144,2.0,0.0,,,,,,0.0
2024-09-22,SKU_144,3.0,0.0,,,,,,0.0
2024-09-29,SKU_144,5.0,0.0,,,,,,0.0
2024-10-06,SKU_144,4.0,0.0,,,,,,0.0
2024-10-13,SKU_144,10.0,0.0,,,,,,0.0
2024-10-20,SKU_144,8.0,0.0,,,,,,0.0
2024-10-27,SKU_144,2.0,0.0,,,,,,0.0
2024-11-03,SKU_144,9.0,0.0,,,,,,0.0
2024-11-10,SKU_144,5.0,0.0,,,,,,0.0
2024-11-17,SKU_144,3.0,0.0,,,,,,0.0
2024-11-24,SKU_144,3.0,0.0,,,,,,0.0
2024-12-01,SKU_144,5.0,0.0,,,,,,0.0
2024-12-08,SKU_144,6.0,0.0,,,,,,0.0
2024-12-15,SKU_144,2.0,0.0,,,,,,0.0
2024-12-22,SKU_144,7.0,0.0,,,,,,0.0
2024-12-29,SKU_144,5.0,0.0,,,,,,0.0
2025-01-05,SKU_144,8.0,1.0,,,,,,0.0
2025-01-12,SKU_144,5.0,3.0,,,,,,0.0
2025-01-19,SKU_144,8.0,1.0,,,,,,0.0
2025-01-26,SKU_144,8.0,5.0,,,,,,0.0
2025-02-02,SKU_144,6.0,5.0,,,,,,0.0
2025-02-09,SKU_144,2.0,3.0,,,,,,0.0
2025-02-16,SKU_144,0.0,6.0,,,,,,0.0
2025-02-23,SKU_144,4.0,5.0,,,,,,0.0
2025-03-02,SKU_144,4.0,5.0,,,,,,0.0
2025-03-09,SKU_144,8.0,8.0,,,,,,0.0
2025-03-16,SKU_144,3.0,6.0,,,,,,0.0
2025-03-23,SKU_144,5.0,1.0,,,,,,0.0
2025-03-30,SKU_144,2.0,3.0,,,,,,0.0
2025-04-06,SKU_144,5.0,1.0,,,,,,0.0
2025-04-13,SKU_144,4.0,4.0,,,,,,0.0
2025-04-20,SKU_144,6.0,4.0,,,,,,0.0
2025-04-27,SKU_144,3.0,5.0,,,,,,0.0
2025-05-04,SKU_144,3.0,5.0,,,,,,0.0
2025-05-11,SKU_144,4.0,2.0,,,,,,0.0
2025-05-18,SKU_144,3.0,5.0,,,,,,0.0
2025-05-25,SKU_144,6.0,2.0,,,,,,0.0
2025-06-01,SKU_144,3.0,4.0,,,,,,0.0
2025-06-08,SKU_144,6.0,4.0,,,,,,0.0
2025-06-15,SKU_144,2.0,2.0,,,,,,0.0
2025-06-22,SKU_144,3.0,4.0,,,,,,0.0
2025-06-29,SKU_144,1.0,7.0,,,,,,0.0
2025-07-06,SKU_144,4.0,5.0,,,,,,0.0
2025-07-13,SKU_144,5.0,5.0,,,,,,0.0
2025-07-20,SKU_144,5.0,5.0,,,,,,0.0
2025-07-27,SKU_144,2.0,3.0,,,,,,0.0
2025-08-03,SKU_144,7.0,10.0,,,,,,0.0
2025-08-10,SKU_144,8.0,3.0,,,,,,0.0
2025-08-17,SKU_144,6.0,6.0,,,,,,0.0
2025-08-24,SKU_144,4.0,1.0,,,,,,0.0
2025-08-31,SKU_144,3.0,2.0,,,,,,0.0
2025-09-07,SKU_144,1.0,2.0,,,,,,0.0
2025-09-14,SKU_144,2.0,2.0,,,,,,0.0
2025-09-21,SKU_144,5.0,3.0,,,,,,0.0
2025-09-28,SKU_144,7.0,5.0,,,,,,0.0
2025-10-05,SKU_144,6.0,4.0,,,,,,0.0
2025-10-12,SKU_144,8.0,10.0,,,,,,0.0
2025-10-19,SKU_144,6.0,8.0,,,,,,0.0
2025-10-26,SKU_144,3.0,2.0,,,,,,0.0
2025-11-02,SKU_144,7.0,9.0,,,,,,0.0
2025-11-09,SKU_144,5.0,5.0,,,,,,0.0
2025-11-16,SKU_144,3.0,3.0,,,,,,0.0
2025-11-23,SKU_144,6.0,3.0,5.89,4.776248530422038,7.003751469577962,4.776248530422038,7.003751469577962,0.8701183356077828
2025-11-30,SKU_144,8.0,5.0,9.96,8.846248530422038,11.073751469577964,8.846248530422038,11.073751469577964,0.8701183356077835
2025-12-07,SKU_144,5.0,6.0,4.87,3.7562485304220377,5.983751469577962,3.7562485304220377,5.983751469577962,0.8701183356077828
2025-12-14,SKU_144,4.0,2.0,4.05,2.9362485304220374,5.163751469577962,2.9362485304220374,5.163751469577962,0.8701183356077828
2025-12-21,SKU_144,5.0,7.0,5.69,4.576248530422038,6.803751469577962,4.576248530422038,6.803751469577962,0.8701183356077828
2025-12-28,SKU_144,3.0,5.0,2.6,1.4862485304220376,3.7137514695779625,1.4862485304220376,3.7137514695779625,0.8701183356077832
2026-01-11,SKU_144,,5.0,3.77,2.6562485304220376,4.8837514695779625,2.6562485304220376,4.8837514695779625,0.8701183356077832
2026-01-18,SKU_144,,8.0,3.64,2.0649175666098802,5.21508243339012,2.0649175666098802,5.21508243339012,1.2305331510860311
2026-01-25,SKU_144,,8.0,3.51,1.5809258676864661,5.439074132313533,1.5809258676864661,5.439074132313533,1.507089165869948
2026-02-01,SKU_144,,6.0,3.49,1.2624970608440753,5.717502939155925,1.2624970608440753,5.717502939155925,1.7402366712155664
2026-02-08,SKU_144,,2.0,3.31,0.819576003983387,5.8004239960166135,0.819576003983387,5.8004239960166135,1.9456437468879793
2026-02-15,SKU_144,,0.0,3.17,0.4418771992590904,5.898122800740909,0.4418771992590904,5.898122800740909,2.131345938078835
2024-01-07,SKU_145,16.0,0.0,,,,,,0.0
2024-01-14,SKU_145,13.0,0.0,,,,,,0.0
2024-01-21,SKU_145,11.0,0.0,,,,,,0.0
2024-01-28,SKU_145,15.0,0.0,,,,,,0.0
2024-02-04,SKU_145,10.0,0.0,,,,,,0.0
2024-02-11,SKU_145,13.0,0.0,,,,,,0.0
2024-02-18,SKU_145,17.0,0.0,,,,,,0.0
2024-02-25,SKU_145,14.0,0.0,,,,,,0.0
2024-03-03,SKU_145,13.0,0.0,,,,,,0.0
2024-03-10,SKU_145,17.0,0.0,,,,,,0.0
2024-03-17,SKU_145,13.0,0.0,,,,,,0.0
2024-03-24,SKU_145,10.0,0.0,,,,,,0.0
2024-03-31,SKU_145,15.0,0.0,,,,,,0.0
2024-04-07,SKU_145,9.0,0.0,,,,,,0.0
2024-04-14,SKU_145,8.0,0.0,,,,,,0.0
2024-04-21,SKU_145,11.0,0.0,,,,,,0.0
2024-04-28,SKU_145,18.0,0.0,,,,,,0.0
2024-05-05,SKU_145,16.0,0.0,,,,,,0.0
2024-05-12,SKU_145,14.0,0.0,,,,,,0.0
2024-05-19,SKU_145,15.0,0.0,,,,,,0.0
2024-05-26,SKU_145,11.0,0.0,,,,,,0.0
2024-06-02,SKU_145,12.0,0.0,,,,,,0.0
2024-06-09,SKU_145,13.0,0.0,,,,,,0.0
2024-06-16,SKU_145,9.0,0.0,,,,,,0.0
2024-06-23,SKU_145,13.0,0.0,,,,,,0.0
2024-06-30,SKU_145,19.0,0.0,,,,,,0.0
2024-07-07,SKU_145,15.0,0.0,,,,,,0.0
2024-07-14,SKU_145,15.0,0.0,,,,,,0.0
2024-07-21,SKU_145,14.0,0.0,,,,,,0.0
2024-07-28,SKU_145,21.0,0.0,,,,,,0.0
2024-08-04,SKU_145,7.0,0.0,,,,,,0.0
2024-08-11,SKU_145,11.0,0.0,,,,,,0.0
2024-08-18,SKU_145,14.0,0.0,,,,,,0.0
2024-08-25,SKU_145,10.0,0.0,,,,,,0.0
2024-09-01,SKU_145,7.0,0.0,,,,,,0.0
2024-09-08,SKU_145,16.0,0.0,,,,,,0.0
2024-09-15,SKU_145,10.0,0.0,,,,,,0.0
2024-09-22,SKU_145,10.0,0.0,,,,,,0.0
2024-09-29,SKU_145,14.0,0.0,,,,,,0.0
2024-10-06,SKU_145,12.0,0.0,,,,,,0.0
2024-10-13,SKU_145,17.0,0.0,,,,,,0.0
2024-10-20,SKU_145,24.0,0.0,,,,,,0.0
2024-10-27,SKU_145,13.0,0.0,,,,,,0.0
2024-11-03,SKU_145,25.0,0.0,,,,,,0.0
2024-11-10,SKU_145,13.0,0.0,,,,,,0.0
2024-11-17,SKU_145,17.0,0.0,,,,,,0.0
2024-11-24,SKU_145,13.0,0.0,,,,,,0.0
2024-12-01,SKU_145,26.0,0.0,,,,,,0.0
2024-12-08,SKU_145,15.0,0.0,,,,,,0.0
2024-12-15,SKU_145,25.0,0.0,,,,,,0.0
2024-12-22,SKU_145,22.0,0.0,,,,,,0.0
2024-12-29,SKU_145,14.0,0.0,,,,,,0.0
2025-01-05,SKU_145,22.0,16.0,,,,,,0.0
2025-01-12,SKU_145,14.0,13.0,,,,,,0.0
2025-01-19,SKU_145,10.0,11.0,,,,,,0.0
2025-01-26,SKU_145,21.0,15.0,,,,,,0.0
2025-02-02,SKU_145,12.0,10.0,,,,,,0.0
2025-02-09,SKU_145,6.0,13.0,,,,,,0.0
2025-02-16,SKU_145,7.0,17.0,,,,,,0.0
2025-02-23,SKU_145,12.0,14.0,,,,,,0.0
2025-03-02,SKU_145,15.0,13.0,,,,,,0.0
2025-03-09,SKU_145,12.0,17.0,,,,,,0.0
2025-03-16,SKU_145,13.0,13.0,,,,,,0.0
2025-03-23,SKU_145,12.0,10.0,,,,,,0.0
2025-03-30,SKU_145,10.0,15.0,,,,,,0.0
2025-04-06,SKU_145,16.0,9.0,,,,,,0.0
2025-04-13,SKU_145,11.0,8.0,,,,,,0.0
2025-04-20,SKU_145,12.0,11.0,,,,,,0.0
2025-04-27,SKU_145,15.0,18.0,,,,,,0.0
2025-05-04,SKU_145,7.0,16.0,,,,,,0.0
2025-05-11,SKU_145,8.0,14.0,,,,,,0.0
2025-05-18,SKU_145,12.0,15.0,,,,,,0.0
2025-05-25,SKU_145,15.0,11.0,,,,,,0.0
2025-06-01,SKU_145,13.0,12.0,,,,,,0.0
2025-06-08,SKU_145,7.0,13.0,,,,,,0.0
2025-06-15,SKU_145,5.0,9.0,,,,,,0.0
2025-06-22,SKU_145,10.0,13.0,,,,,,0.0
2025-06-29,SKU_145,21.0,19.0,,,,,,0.0
2025-07-06,SKU_145,13.0,15.0,,,,,,0.0
2025-07-13,SKU_145,16.0,15.0,,,,,,0.0
2025-07-20,SKU_145,8.0,14.0,,,,,,0.0
2025-07-27,SKU_145,13.0,21.0,,,,,,0.0
2025-08-03,SKU_145,13.0,7.0,,,,,,0.0
2025-08-10,SKU_145,6.0,11.0,,,,,,0.0
2025-08-17,SKU_145,12.0,14.0,,,,,,0.0
2025-08-24,SKU_145,11.0,10.0,,,,,,0.0
2025-08-31,SKU_145,12.0,7.0,,,,,,0.0
2025-09-07,SKU_145,15.0,16.0,,,,,,0.0
2025-09-14,SKU_145,7.0,10.0,,,,,,0.0
2025-09-21,SKU_145,17.0,10.0,,,,,,0.0
2025-09-28,SKU_145,7.0,14.0,,,,,,0.0
2025-10-05,SKU_145,20.0,12.0,,,,,,0.0
2025-10-12,SKU_145,20.0,17.0,,,,,,0.0
2025-10-19,SKU_145,23.0,24.0,,,,,,0.0
2025-10-26,SKU_145,15.0,13.0,,,,,,0.0
2025-11-02,SKU_145,22.0,25.0,,,,,,0.0
2025-11-09,SKU_145,23.0,13.0,,,,,,0.0
2025-11-16,SKU_145,17.0,17.0,,,,,,0.0
2025-11-23,SKU_145,9.0,13.0,10.82,9.706248530422037,11.933751469577963,9.706248530422037,11.933751469577963,0.8701183356077835
2025-11-30,SKU_145,17.0,26.0,17.16,16.046248530422037,18.273751469577963,16.046248530422037,18.273751469577963,0.8701183356077835
2025-12-07,SKU_145,18.0,15.0,14.23,13.116248530422038,15.343751469577963,13.116248530422038,15.343751469577963,0.8701183356077835
2025-12-14,SKU_145,17.0,25.0,18.45,17.336248530422036,19.563751469577962,17.336248530422036,19.563751469577962,0.8701183356077835
2025-12-21,SKU_145,24.0,22.0,19.51,18.39624853042204,20.623751469577964,18.39624853042204,20.623751469577964,0.8701183356077835
2025-12-28,SKU_145,21.0,14.0,23.62,22.506248530422038,24.733751469577964,22.506248530422038,24.733751469577964,0.8701183356077835
2026-01-11,SKU_145,,14.0,6.15,5.0362485304220375,7.263751469577963,5.0362485304220375,7.263751469577963,0.8701183356077835
2026-01-18,SKU_145,,10.0,8.05,6.47491756660988,9.625082433390121,6.47491756660988,9.625082433390121,1.2305331510860316
2026-01-25,SKU_145,,21.0,10.42,8.490925867686466,12.349074132313534,8.490925867686466,12.349074132313534,1.5070891658699486
2026-02-01,SKU_145,,12.0,8.94,6.712497060844075,11.167502939155924,6.712497060844075,11.167502939155924,1.7402366712155657
2026-02-08,SKU_145,,6.0,9.4,6.909576003983387,11.890423996016613,6.909576003983387,11.890423996016613,1.9456437468879788
2026-02-15,SKU_145,,7.0,9.6,6.871877199259091,12.328122800740909,6.871877199259091,12.328122800740909,2.131345938078835
2024-01-07,SKU_146,16.0,0.0,,,,,,0.0
2024-01-14,SKU_146,13.0,0.0,,,,,,0.0
2024-01-21,SKU_146,13.0,0.0,,,,,,0.0
2024-01-28,SKU_146,9.0,0.0,,,,,,0.0
2024-02-04,SKU_146,14.0,0.0,,,,,,0.0
2024-02-11,SKU_146,16.0,0.0,,,,,,0.0
2024-02-18,SKU_146,15.0,0.0,,,,,,0.0
2024-02-25,SKU_146,15.0,0.0,,,,,,0.0
2024-03-03,SKU_146,14.0,0.0,,,,,,0.0
2024-03-10,SKU_146,15.0,0.0,,,,,,0.0
2024-03-17,SKU_146,15.0,0.0,,,,,,0.0
2024-03-24,SKU_146,6.0,0.0,,,,,,0.0
2024-03-31,SKU_146,9.0,0.0,,,,,,0.0
2024-04-07,SKU_146,15.0,0.0,,,,,,0.0
2024-04-14,SKU_146,15.0,0.0,,,,,,0.0
2024-04-21,SKU_146,14.0,0.0,,,,,,0.0
2024-04-28,SKU_146,13.0,0.0,,,,,,0.0
2024-05-05,SKU_146,20.0,0.0,,,,,,0.0
2024-05-12,SKU_146,9.0,0.0,,,,,,0.0
2024-05-19,SKU_146,13.0,0.0,,,,,,0.0
2024-05-26,SKU_146,10.0,0.0,,,,,,0.0
2024-06-02,SKU_146,12.0,0.0,,,,,,0.0
2024-06-09,SKU_146,15.0,0.0,,,,,,0.0
2024-06-16,SKU_146,12.0,0.0,,,,,,0.0
2024-06-23,SKU_146,11.0,0.0,,,,,,0.0
2024-06-30,SKU_146,8.0,0.0,,,,,,0.0
2024-07-07,SKU_146,8.0,0.0,,,,,,0.0
2024-07-14,SKU_146,12.0,0.0,,,,,,0.0
2024-07-21,SKU_146,12.0,0.0,,,,,,0.0
2024-07-28,SKU_146,9.0,0.0,,,,,,0.0
2024-08-04,SKU_146,20.0,0.0,,,,,,0.0
2024-08-11,SKU_146,13.0,0.0,,,,,,0.0
2024-08-18,SKU_146,16.0,0.0,,,,,,0.0
2024-08-25,SKU_146,16.0,0.0,,,,,,0.0
2024-09-01,SKU_146,11.0,0.0,,,,,,0.0
2024-09-08,SKU_146,13.0,0.0,,,,,,0.0
2024-09-15,SKU_146,18.0,0.0,,,,,,0.0
2024-09-22,SKU_146,9.0,0.0,,,,,,0.0
2024-09-29,SKU_146,14.0,0.0,,,,,,0.0
2024-10-06,SKU_146,6.0,0.0,,,,,,0.0
2024-10-13,SKU_146,19.0,0.0,,,,,,0.0
2024-10-20,SKU_146,23.0,0.0,,,,,,0.0
2024-10-27,SKU_146,15.0,0.0,,,,,,0.0
2024-11-03,SKU_146,22.0,0.0,,,,,,0.0
2024-11-10,SKU_146,7.0,0.0,,,,,,0.0
2024-11-17,SKU_146,15.0,0.0,,,,,,0.0
2024-11-24,SKU_146,13.0,0.0,,,,,,0.0
2024-12-01,SKU_146,17.0,0.0,,,,,,0.0
2024-12-08,SKU_146,18.0,0.0,,,,,,0.0
2024-12-15,SKU_146,23.0,0.0,,,,,,0.0
2024-12-22,SKU_146,20.0,0.0,,,,,,0.0
2024-12-29,SKU_146,16.0,0.0,,,,,,0.0
2025-01-05,SKU_146,16.0,16.0,,,,,,0.0
2025-01-12,SKU_146,9.0,13.0,,,,,,0.0
2025-01-19,SKU_146,12.0,13.0,,,,,,0.0
2025-01-26,SKU_146,11.0,9.0,,,,,,0.0
2025-02-02,SKU_146,17.0,14.0,,,,,,0.0
2025-02-09,SKU_146,17.0,16.0,,,,,,0.0
2025-02-16,SKU_146,17.0,15.0,,,,,,0.0
2025-02-23,SKU_146,13.0,15.0,,,,,,0.0
2025-03-02,SKU_146,11.0,14.0,,,,,,0.0
2025-03-09,SKU_146,8.0,15.0,,,,,,0.0
2025-03-16,SKU_146,14.0,15.0,,,,,,0.0
2025-03-23,SKU_146,10.0,6.0,,,,,,0.0
2025-03-30,SKU_146,19.0,9.0,,,,,,0.0
2025-04-06,SKU_146,15.0,15.0,,,,,,0.0
2025-04-13,SKU_146,13.0,15.0,,,,,,0.0
2025-04-20,SKU_146,18.0,14.0,,,,,,0.0
2025-04-27,SKU_146,12.0,13.0,,,,,,0.0
2025-05-04,SKU_146,12.0,20.0,,,,,,0.0
2025-05-11,SKU_146,11.0,9.0,,,,,,0.0
2025-05-18,SKU_146,6.0,13.0,,,,,,0.0
2025-05-25,SKU_146,17.0,10.0,,,,,,0.0
2025-06-01,SKU_146,17.0,12.0,,,,,,0.0
2025-06-08,SKU_146,11.0,15.0,,,,,,0.0
2025-06-15,SKU_146,7.0,12.0,,,,,,0.0
2025-06-22,SKU_146,9.0,11.0,,,,,,0.0
2025-06-29,SKU_146,16.0,8.0,,,,,,0.0
2025-07-06,SKU_146,9.0,8.0,,,,,,0.0
2025-07-13,SKU_146,14.0,12.0,,,,,,0.0
2025-07-20,SKU_146,15.0,12.0,,,,,,0.0
2025-07-27,SKU_146,12.0,9.0,,,,,,0.0
2025-08-03,SKU_146,10.0,20.0,,,,,,0.0
2025-08-10,SKU_146,8.0,13.0,,,,,,0.0
2025-08-17,SKU_146,25.0,16.0,,,,,,0.0
2025-08-24,SKU_146,20.0,16.0,,,,,,0.0
2025-08-31,SKU_146,14.0,11.0,,,,,,0.0
2025-09-07,SKU_146,13.0,13.0,,,,,,0.0
2025-09-14,SKU_146,15.0,18.0,,,,,,0.0
2025-09-21,SKU_146,10.0,9.0,,,,,,0.0
2025-09-28,SKU_146,18.0,14.0,,,,,,0.0
2025-10-05,SKU_146,15.0,6.0,,,,,,0.0
2025-10-12,SKU_146,19.0,19.0,,,,,,0.0
2025-10-19,SKU_146,11.0,23.0,,,,,,0.0
2025-10-26,SKU_146,23.0,15.0,,,,,,0.0
2025-11-02,SKU_146,19.0,22.0,,,,,,0.0
2025-11-09,SKU_146,13.0,7.0,,,,,,0.0
2025-11-16,SKU_146,14.0,15.0,,,,,,0.0
2025-11-23,SKU_146,15.0,13.0,12.17,11.056248530422037,13.283751469577963,11.056248530422037,13.283751469577963,0.8701183356077835
2025-11-30,SKU_146,20.0,17.0,21.53,20.41624853042204,22.643751469577964,20.41624853042204,22.643751469577964,0.8701183356077835
2025-12-07,SKU_146,17.0,18.0,17.42,16.30624853042204,18.533751469577965,16.30624853042204,18.533751469577965,0.8701183356077835
2025-12-14,SKU_146,18.0,23.0,18.55,17.436248530422038,19.663751469577964,17.436248530422038,19.663751469577964,0.8701183356077835
2025-12-21,SKU_146,17.0,20.0,17.67,16.55624853042204,18.783751469577965,16.55624853042204,18.783751469577965,0.8701183356077835
2025-12-28,SKU_146,18.0,16.0,11.56,10.446248530422038,12.673751469577963,10.446248530422038,12.673751469577963,0.8701183356077835
2026-01-11,SKU_146,,9.0,6.06,4.946248530422038,7.173751469577962,4.946248530422038,7.173751469577962,0.8701183356077828
2026-01-18,SKU_146,,12.0,7.78,6.20491756660988,9.35508243339012,6.20491756660988,9.35508243339012,1.230533151086031
2026-01-25,SKU_146,,11.0,10.41,8.480925867686466,12.339074132313534,8.480925867686466,12.339074132313534,1.5070891658699486
2026-02-01,SKU_146,,17.0,10.08,7.852497060844075,12.307502939155924,7.852497060844075,12.307502939155924,1.7402366712155657
2026-02-08,SKU_146,,17.0,9.62,7.129576003983386,12.110423996016612,7.129576003983386,12.110423996016612,1.9456437468879788
2026-02-15,SKU_146,,17.0,9.3,6.571877199259092,12.02812280074091,6.571877199259092,12.02812280074091,2.131345938078835
2024-01-07,SKU_147,5.0,0.0,,,,,,0.0
2024-01-14,SKU_147,1.0,0.0,,,,,,0.0
2024-01-21,SKU_147,3.0,0.0,,,,,,0.0
2024-01-28,SKU_147,6.0,0.0,,,,,,0.0
2024-02-04,SKU_147,5.0,0.0,,,,,,0.0
2024-02-11,SKU_147,6.0,0.0,,,,,,0.0
2024-02-18,SKU_147,4.0,0.0,,,,,,0.0
2024-02-25,SKU_147,3.0,0.0,,,,,,0.0
2024-03-03,SKU_147,0.0,0.0,,,,,,0.0
2024-03-10,SKU_147,7.0,0.0,,,,,,0.0
2024-03-17,SKU_147,5.0,0.0,,,,,,0.0
2024-03-24,SKU_147,3.0,0.0,,,,,,0.0
2024-03-31,SKU_147,6.0,0.0,,,,,,0.0
2024-04-07,SKU_147,2.0,0.0,,,,,,0.0
2024-04-14,SKU_147,3.0,0.0,,,,,,0.0
2024-04-21,SKU_147,6.0,0.0,,,,,,0.0
2024-04-28,SKU_147,1.0,0.0,,,,,,0.0
2024-05-05,SKU_147,7.0,0.0,,,,,,0.0
2024-05-12,SKU_147,5.0,0.0,,,,,,0.0
2024-05-19,SKU_147,3.0,0.0,,,,,,0.0
2024-05-26,SKU_147,6.0,0.0,,,,,,0.0
2024-06-02,SKU_147,4.0,0.0,,,,,,0.0
2024-06-09,SKU_147,5.0,0.0,,,,,,0.0
2024-06-16,SKU_147,4.0,0.0,,,,,,0.0
2024-06-23,SKU_147,6.0,0.0,,,,,,0.0
2024-06-30,SKU_147,4.0,0.0,,,,,,0.0
2024-07-07,SKU_147,7.0,0.0,,,,,,0.0
2024-07-14,SKU_147,5.0,0.0,,,,,,0.0
2024-07-21,SKU_147,5.0,0.0,,,,,,0.0
2024-07-28,SKU_147,2.0,0.0,,,,,,0.0
2024-08-04,SKU_147,2.0,0.0,,,,,,0.0
2024-08-11,SKU_147,5.0,0.0,,,,,,0.0
2024-08-18,SKU_147,6.0,0.0,,,,,,0.0
2024-08-25,SKU_147,6.0,0.0,,,,,,0.0
2024-09-01,SKU_147,4.0,0.0,,,,,,0.0
2024-09-08,SKU_147,0.0,0.0,,,,,,0.0
2024-09-15,SKU_147,2.0,0.0,,,,,,0.0
2024-09-22,SKU_147,4.0,0.0,,,,,,0.0
2024-09-29,SKU_147,1.0,0.0,,,,,,0.0
2024-10-06,SKU_147,5.0,0.0,,,,,,0.0
2024-10-13,SKU_147,6.0,0.0,,,,,,0.0
2024-10-20,SKU_147,8.0,0.0,,,,,,0.0
2024-10-27,SKU_147,7.0,0.0,,,,,,0.0
2024-11-03,SKU_147,12.0,0.0,,,,,,0.0
2024-11-10,SKU_147,7.0,0.0,,,,,,0.0
2024-11-17,SKU_147,8.0,0.0,,,,,,0.0
2024-11-24,SKU_147,5.0,0.0,,,,,,0.0
2024-12-01,SKU_147,5.0,0.0,,,,,,0.0
2024-12-08,SKU_147,6.0,0.0,,,,,,0.0
2024-12-15,SKU_147,5.0,0.0,,,,,,0.0
2024-12-22,SKU_147,4.0,0.0,,,,,,0.0
2024-12-29,SKU_147,10.0,0.0,,,,,,0.0
2025-01-05,SKU_147,7.0,5.0,,,,,,0.0
2025-01-12,SKU_147,2.0,1.0,,,,,,0.0
2025-01-19,SKU_147,1.0,3.0,,,,,,0.0
2025-01-26,SKU_147,2.0,6.0,,,,,,0.0
2025-02-02,SKU_147,5.0,5.0,,,,,,0.0
2025-02-09,SKU_147,2.0,6.0,,,,,,0.0
2025-02-16,SKU_147,4.0,4.0,,,,,,0.0
2025-02-23,SKU_147,5.0,3.0,,,,,,0.0
2025-03-02,SKU_147,4.0,0.0,,,,,,0.0
2025-03-09,SKU_147,4.0,7.0,,,,,,0.0
2025-03-16,SKU_147,6.0,5.0,,,,,,0.0
2025-03-23,SKU_147,3.0,3.0,,,,,,0.0
2025-03-30,SKU_147,5.0,6.0,,,,,,0.0
2025-04-06,SKU_147,1.0,2.0,,,,,,0.0
2025-04-13,SKU_147,7.0,3.0,,,,,,0.0
2025-04-20,SKU_147,5.0,6.0,,,,,,0.0
2025-04-27,SKU_147,3.0,1.0,,,,,,0.0
2025-05-04,SKU_147,6.0,7.0,,,,,,0.0
2025-05-11,SKU_147,3.0,5.0,,,,,,0.0
2025-05-18,SKU_147,3.0,3.0,,,,,,0.0
2025-05-25,SKU_147,7.0,6.0,,,,,,0.0
2025-06-01,SKU_147,2.0,4.0,,,,,,0.0
2025-06-08,SKU_147,4.0,5.0,,,,,,0.0
2025-06-15,SKU_147,5.0,4.0,,,,,,0.0
2025-06-22,SKU_147,6.0,6.0,,,,,,0.0
2025-06-29,SKU_147,4.0,4.0,,,,,,0.0
2025-07-06,SKU_147,3.0,7.0,,,,,,0.0
