date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-05-12,SKU_075,2.0,12132.2,6066.1,0
2025-05-12,SKU_076,5.0,9220.85,1844.17,0
2025-05-12,SKU_077,10.0,11287.3,1128.73,0
2025-05-12,SKU_078,5.0,10881.4,2176.28,1
2025-05-12,SKU_079,1.0,7354.13,7354.13,0
2025-05-12,SKU_080,1.0,2596.22,2596.22,0
2025-05-12,SKU_082,2.0,2066.04,1033.02,0
2025-05-12,SKU_083,5.0,45762.35,9152.47,0
2025-05-12,SKU_084,4.0,19841.0,4960.25,0
2025-05-12,SKU_086,1.0,6114.27,6114.27,0
2025-05-12,SKU_086,1.0,6114.27,6114.27,0
2025-05-12,SKU_089,4.0,8200.84,2050.21,0
2025-05-12,SKU_094,1.0,732.98,732.98,0
2025-05-12,SKU_095,2.0,10213.88,5106.94,1
2025-05-12,SKU_096,1.0,6248.5,6248.5,0
2025-05-12,SKU_097,11.0,40111.72,3646.52,0
2025-05-12,SKU_098,6.0,18150.54,3025.09,0
2025-05-12,SKU_099,6.0,28722.12,4787.02,0
2025-05-12,SKU_102,1.0,4661.49,4661.49,0
2025-05-12,SKU_103,1.0,550.47,550.47,1
2025-05-12,SKU_105,1.0,6145.39,6145.39,0
2025-05-12,SKU_106,2.0,4212.2,2106.1,0
2025-05-12,SKU_108,2.0,16095.98,8047.99,0
2025-05-12,SKU_111,1.0,5382.94,5382.94,0
2025-05-12,SKU_116,3.0,5479.92,1826.64,0
2025-05-12,SKU_118,1.0,2099.47,2099.47,0
2025-05-12,SKU_119,1.0,1771.84,1771.84,0
2025-05-12,SKU_120,1.0,984.31,984.31,0
2025-05-12,SKU_121,2.0,5022.76,2511.38,0
2025-05-12,SKU_122,1.0,7203.38,7203.38,1
2025-05-12,SKU_123,2.0,6211.98,3105.99,0
2025-05-12,SKU_125,1.0,5927.86,5927.86,1
2025-05-12,SKU_127,1.0,1949.75,1949.75,0
2025-05-12,SKU_128,2.0,8351.5,4175.75,0
2025-05-12,SKU_130,1.0,3856.77,3856.77,0
2025-05-12,SKU_132,5.0,9572.6,1914.52,0
2025-05-12,SKU_134,3.0,17850.72,5950.24,0
2025-05-12,SKU_135,1.0,4281.66,4281.66,0
2025-05-12,SKU_137,2.0,10258.96,5129.48,0
2025-05-12,SKU_140,2.0,12974.16,6487.08,0
2025-05-12,SKU_141,1.0,8657.36,8657.36,0
2025-05-12,SKU_142,1.0,6976.29,6976.29,0
2025-05-12,SKU_143,2.0,14641.02,7320.51,0
2025-05-12,SKU_150,1.0,2455.9,2455.9,0
2025-05-12,SKU_152,3.0,12078.36,4026.12,0
2025-05-12,SKU_154,1.0,6136.38,6136.38,0
2025-05-12,SKU_155,2.0,9249.52,4624.76,0
2025-05-12,SKU_157,1.0,8462.06,8462.06,0
2025-05-12,SKU_160,1.0,1988.23,1988.23,0
2025-05-12,SKU_163,2.0,5558.14,2779.07,0
2025-05-12,SKU_164,8.0,52695.12,6586.89,0
2025-05-12,SKU_165,1.0,3046.53,3046.53,0
2025-05-12,SKU_166,1.0,2005.02,2005.02,0
2025-05-12,SKU_167,1.0,8083.4,8083.4,0
2025-05-12,SKU_169,2.0,7420.8,3710.4,0
2025-05-12,SKU_171,1.0,1275.54,1275.54,0
2025-05-12,SKU_172,1.0,2234.91,2234.91,1
2025-05-12,SKU_173,1.0,3544.16,3544.16,0
2025-05-12,SKU_174,2.0,9154.22,4577.11,0
2025-05-12,SKU_175,3.0,5264.7,1754.9,0
2025-05-12,SKU_176,8.0,29059.6,3632.45,0
2025-05-12,SKU_177,1.0,817.55,817.55,0
2025-05-12,SKU_179,2.0,6746.26,3373.13,0
2025-05-12,SKU_180,1.0,4462.16,4462.16,0
2025-05-12,SKU_181,4.0,4794.08,1198.52,0
2025-05-12,SKU_182,4.0,11342.0,2835.5,0
2025-05-12,SKU_183,1.0,1922.32,1922.32,0
2025-05-12,SKU_184,1.0,1450.88,1450.88,0
2025-05-12,SKU_185,2.0,13292.48,6646.24,0
2025-05-12,SKU_186,6.0,35303.64,5883.94,0
2025-05-12,SKU_187,7.0,18199.16,2599.88,0
2025-05-12,SKU_189,2.0,3476.6,1738.3,0
2025-05-12,SKU_190,3.0,8319.81,2773.27,1
2025-05-12,SKU_191,1.0,4654.87,4654.87,0
2025-05-12,SKU_193,1.0,8292.89,8292.89,0
2025-05-12,SKU_196,1.0,988.46,988.46,0
2025-05-12,SKU_197,4.0,12942.96,3235.74,0
2025-05-12,SKU_198,1.0,5892.16,5892.16,0
2025-05-12,SKU_200,3.0,17874.87,5958.29,0
2025-05-13,SKU_002,1.0,7369.09,7369.09,0
2025-05-13,SKU_005,2.0,1538.38,769.19,0
2025-05-13,SKU_007,3.0,16421.04,5473.68,0
2025-05-13,SKU_010,1.0,1955.3,1955.3,0
2025-05-13,SKU_012,1.0,575.68,575.68,0
2025-05-13,SKU_014,3.0,3682.02,1227.34,0
2025-05-13,SKU_016,1.0,6357.93,6357.93,0
2025-05-13,SKU_017,1.0,2494.82,2494.82,0
2025-05-13,SKU_018,1.0,3591.97,3591.97,1
2025-05-13,SKU_019,2.0,12578.58,6289.29,0
2025-05-13,SKU_020,2.0,1765.26,882.63,0
2025-05-13,SKU_021,2.0,13108.68,6554.34,0
2025-05-13,SKU_025,1.0,4155.67,4155.67,0
2025-05-13,SKU_027,1.0,7051.64,7051.64,0
2025-05-13,SKU_028,2.0,4008.22,2004.11,0
2025-05-13,SKU_029,1.0,1985.67,1985.67,0
2025-05-13,SKU_030,1.0,492.38,492.38,0
2025-05-13,SKU_032,5.0,12289.8,2457.96,0
2025-05-13,SKU_035,12.0,54618.12,4551.51,0
2025-05-13,SKU_036,4.0,24567.84,6141.96,0
2025-05-13,SKU_037,3.0,5286.03,1762.01,0
2025-05-13,SKU_038,1.0,1175.36,1175.36,0
2025-05-13,SKU_041,1.0,9237.75,9237.75,0
2025-05-13,SKU_043,8.0,52173.6,6521.7,0
2025-05-13,SKU_045,2.0,7862.64,3931.32,0
2025-05-13,SKU_046,1.0,5720.66,5720.66,0
2025-05-13,SKU_047,,,745.82,0
2025-05-13,SKU_048,1.0,2232.31,2232.31,1
2025-05-13,SKU_050,5.0,27344.45,5468.89,1
2025-05-13,SKU_054,3.0,12352.62,4117.54,0
2025-05-13,SKU_055,1.0,2702.61,2702.61,0
2025-05-13,SKU_056,1.0,5109.45,5109.45,0
2025-05-13,SKU_060,1.0,7214.79,7214.79,0
2025-05-13,SKU_063,2.0,4556.36,2278.18,0
2025-05-13,SKU_066,1.0,501.56,501.56,0
2025-05-13,SKU_068,6.0,21389.16,3564.86,0
2025-05-13,SKU_069,2.0,15164.62,7582.31,0
2025-05-13,SKU_070,8.0,59905.52,7488.19,0
2025-05-13,SKU_071,7.0,27554.38,3936.34,0
2025-05-13,SKU_072,2.0,12727.9,6363.95,0
2025-05-13,SKU_073,7.0,7641.2,1091.6,0
2025-05-13,SKU_074,3.0,1546.26,515.42,0
2025-05-13,SKU_075,1.0,6066.1,6066.1,0
2025-05-13,SKU_076,5.0,8683.9,1736.78,1
2025-05-13,SKU_077,3.0,3386.19,1128.73,0
2025-05-13,SKU_078,4.0,9236.52,2309.13,0
2025-05-13,SKU_079,3.0,22062.39,7354.13,0
2025-05-13,SKU_082,1.0,1033.02,1033.02,0
2025-05-13,SKU_083,3.0,27457.41,9152.47,0
2025-05-13,SKU_084,2.0,9920.5,4960.25,0
2025-05-13,SKU_089,2.0,4100.42,2050.21,0
2025-05-13,SKU_094,1.0,732.98,732.98,0
2025-05-13,SKU_095,3.0,16134.12,5378.04,0
2025-05-13,SKU_097,7.0,25525.64,3646.52,0
2025-05-13,SKU_098,2.0,6050.18,3025.09,0
2025-05-13,SKU_099,7.0,33509.14,4787.02,0
2025-05-13,SKU_100,1.0,3659.7,3659.7,0
2025-05-13,SKU_101,1.0,1499.1,1499.1,0
2025-05-13,SKU_102,1.0,4661.49,4661.49,0
2025-05-13,SKU_106,2.0,4212.2,2106.1,0
2025-05-13,SKU_108,3.0,24143.97,8047.99,0
2025-05-13,SKU_112,1.0,6734.59,6734.59,0
2025-05-13,SKU_113,4.0,6764.44,1691.11,0
2025-05-13,SKU_115,2.0,2135.36,1067.68,0
2025-05-13,SKU_116,1.0,1826.64,1826.64,0
2025-05-13,SKU_117,1.0,8246.88,8246.88,0
2025-05-13,SKU_118,1.0,1820.07,1820.07,1
2025-05-13,SKU_119,1.0,1771.84,1771.84,0
2025-05-13,SKU_121,1.0,2511.38,2511.38,0
2025-05-13,SKU_123,1.0,3105.99,3105.99,0
2025-05-13,SKU_124,1.0,1421.47,1421.47,0
2025-05-13,SKU_126,4.0,1433.32,358.33,1
2025-05-13,SKU_127,1.0,1949.75,1949.75,0
2025-05-13,SKU_128,1.0,4175.75,4175.75,0
2025-05-13,SKU_129,1.0,3002.02,3002.02,0
2025-05-13,SKU_130,3.0,11570.31,3856.77,0
2025-05-13,SKU_132,10.0,19145.2,1914.52,0
2025-05-13,SKU_134,2.0,11900.48,5950.24,0
2025-05-13,SKU_135,1.0,4281.66,4281.66,0
2025-05-13,SKU_137,2.0,10258.96,5129.48,0
2025-05-13,SKU_142,1.0,6976.29,6976.29,0
2025-05-13,SKU_143,1.0,7320.51,7320.51,0
2025-05-13,SKU_144,1.0,1526.38,1526.38,0
2025-05-13,SKU_145,2.0,13594.48,6797.24,0
2025-05-13,SKU_146,1.0,5247.89,5247.89,0
2025-05-13,SKU_149,2.0,10451.04,5225.52,0
2025-05-13,SKU_150,3.0,7367.7,2455.9,0
2025-05-13,SKU_152,2.0,8052.24,4026.12,0
2025-05-13,SKU_154,1.0,6136.38,6136.38,0
2025-05-13,SKU_155,1.0,4624.76,4624.76,0
2025-05-13,SKU_156,1.0,6221.33,6221.33,0
2025-05-13,SKU_160,1.0,1988.23,1988.23,0
2025-05-13,SKU_162,1.0,283.61,283.61,0
2025-05-13,SKU_163,4.0,9655.32,2413.83,1
2025-05-13,SKU_164,9.0,59282.01,6586.89,0
2025-05-13,SKU_165,1.0,3046.53,3046.53,0
2025-05-13,SKU_167,1.0,8083.4,8083.4,0
2025-05-13,SKU_168,2.0,4504.2,2252.1,0
2025-05-13,SKU_169,3.0,11131.2,3710.4,0
2025-05-13,SKU_170,2.0,7721.32,3860.66,0
2025-05-13,SKU_173,2.0,7088.32,3544.16,0
2025-05-13,SKU_174,2.0,9154.22,4577.11,0
2025-05-13,SKU_175,5.0,8774.5,1754.9,0
2025-05-13,SKU_176,7.0,25427.15,3632.45,0
2025-05-13,SKU_179,5.0,16865.65,3373.13,0
2025-05-13,SKU_180,1.0,4462.16,4462.16,0
2025-05-13,SKU_181,2.0,2397.04,1198.52,0
2025-05-13,SKU_183,2.0,3844.64,1922.32,0
2025-05-13,SKU_184,1.0,1450.88,1450.88,0
2025-05-13,SKU_185,2.0,13292.48,6646.24,0
2025-05-13,SKU_186,9.0,52955.46,5883.94,0
2025-05-13,SKU_187,7.0,18199.16,2599.88,0
2025-05-13,SKU_188,1.0,5474.01,5474.01,0
2025-05-13,SKU_189,1.0,1738.3,1738.3,0
2025-05-13,SKU_192,1.0,1546.05,1546.05,0
2025-05-13,SKU_193,1.0,8292.89,8292.89,0
2025-05-13,SKU_194,4.0,3781.52,945.38,0
2025-05-13,SKU_195,2.0,6280.08,3140.04,0
2025-05-13,SKU_197,4.0,12942.96,3235.74,0
2025-05-14,SKU_001,1.0,6649.4,6649.4,0
2025-05-14,SKU_003,3.0,21233.25,7077.75,0
2025-05-14,SKU_005,1.0,769.19,769.19,0
2025-05-14,SKU_006,1.0,1845.04,1845.04,0
2025-05-14,SKU_007,3.0,16421.04,5473.68,0
2025-05-14,SKU_008,2.0,4360.72,2180.36,0
2025-05-14,SKU_011,1.0,4001.93,4001.93,0
2025-05-14,SKU_012,1.0,575.68,575.68,0
2025-05-14,SKU_014,1.0,1227.34,1227.34,0
2025-05-14,SKU_015,1.0,6395.5,6395.5,0
2025-05-14,SKU_016,1.0,6357.93,6357.93,0
2025-05-14,SKU_018,2.0,7907.04,3953.52,0
2025-05-14,SKU_019,1.0,6289.29,6289.29,0
2025-05-14,SKU_020,1.0,882.63,882.63,0
2025-05-14,SKU_022,1.0,7988.79,7988.79,0
2025-05-14,SKU_023,3.0,6394.83,2131.61,0
2025-05-14,SKU_024,1.0,7752.75,7752.75,0
2025-05-14,SKU_026,1.0,4421.91,4421.91,0
2025-05-14,SKU_027,1.0,7051.64,7051.64,0
2025-05-14,SKU_030,3.0,1477.14,492.38,0
2025-05-14,SKU_032,5.0,10985.45,2197.09,1
2025-05-14,SKU_035,6.0,27309.06,4551.51,0
2025-05-14,SKU_036,3.0,18425.88,6141.96,0
2025-05-14,SKU_037,2.0,3524.02,1762.01,0
2025-05-14,SKU_038,3.0,3526.08,1175.36,0
2025-05-14,SKU_041,1.0,9237.75,9237.75,0
2025-05-14,SKU_043,8.0,52173.6,6521.7,0
2025-05-14,SKU_045,1.0,3931.32,3931.32,0
2025-05-14,SKU_050,6.0,38220.9,6370.15,0
2025-05-14,SKU_051,4.0,32780.52,8195.13,0
2025-05-14,SKU_053,1.0,2801.83,2801.83,0
2025-05-14,SKU_054,2.0,8235.08,4117.54,0
2025-05-14,SKU_056,2.0,10218.9,5109.45,0
2025-05-14,SKU_057,1.0,3874.54,3874.54,0
2025-05-14,SKU_060,1.0,7214.79,7214.79,0
2025-05-14,SKU_064,2.0,17131.3,8565.65,0
2025-05-14,SKU_066,1.0,501.56,501.56,0
2025-05-14,SKU_067,1.0,1032.18,1032.18,0
2025-05-14,SKU_068,3.0,10694.58,3564.86,0
2025-05-14,SKU_069,1.0,7582.31,7582.31,0
2025-05-14,SKU_070,9.0,67393.71,7488.19,0
2025-05-14,SKU_071,11.0,43299.74,3936.34,0
2025-05-14,SKU_072,2.0,12727.9,6363.95,0
2025-05-14,SKU_073,7.0,7641.2,1091.6,0
2025-05-14,SKU_075,1.0,6066.1,6066.1,0
2025-05-14,SKU_076,5.0,9220.85,1844.17,0
2025-05-14,SKU_077,6.0,6772.38,1128.73,0
2025-05-14,SKU_079,1.0,7354.13,7354.13,0
2025-05-14,SKU_080,1.0,2596.22,2596.22,0
2025-05-14,SKU_082,2.0,2066.04,1033.02,0
2025-05-14,SKU_083,2.0,18304.94,9152.47,0
2025-05-14,SKU_084,5.0,24801.25,4960.25,0
2025-05-14,SKU_087,2.0,5162.26,2581.13,1
2025-05-14,SKU_089,9.0,18451.89,2050.21,0
2025-05-14,SKU_090,3.0,9488.16,3162.72,0
2025-05-14,SKU_093,1.0,7336.88,7336.88,0
2025-05-14,SKU_095,1.0,5378.04,5378.04,0
2025-05-14,SKU_097,10.0,36465.2,3646.52,0
2025-05-14,SKU_098,6.0,18150.54,3025.09,0
2025-05-14,SKU_099,11.0,52657.22,4787.02,0
2025-05-14,SKU_100,4.0,14638.8,3659.7,0
2025-05-14,SKU_101,1.0,1499.1,1499.1,0
2025-05-14,SKU_103,1.0,609.35,609.35,0
2025-05-14,SKU_105,1.0,6145.39,6145.39,0
2025-05-14,SKU_106,2.0,4212.2,2106.1,0
2025-05-14,SKU_108,3.0,24143.97,8047.99,0
2025-05-14,SKU_110,1.0,1624.38,1624.38,0
2025-05-14,SKU_113,2.0,3382.22,1691.11,0
2025-05-14,SKU_114,1.0,3813.08,3813.08,0
2025-05-14,SKU_118,1.0,2099.47,2099.47,0
2025-05-14,SKU_124,1.0,1421.47,1421.47,0
2025-05-14,SKU_128,4.0,16703.0,4175.75,0
2025-05-14,SKU_129,1.0,3002.02,3002.02,0
2025-05-14,SKU_132,6.0,11487.12,1914.52,0
2025-05-14,SKU_134,1.0,5442.96,5442.96,1
2025-05-14,SKU_137,2.0,10258.96,5129.48,0
2025-05-14,SKU_138,3.0,1880.1,626.7,0
2025-05-14,SKU_142,4.0,27905.16,6976.29,0
2025-05-14,SKU_143,2.0,14641.02,7320.51,0
2025-05-14,SKU_144,1.0,1526.38,1526.38,0
2025-05-14,SKU_146,1.0,5247.89,5247.89,0
2025-05-14,SKU_147,1.0,6936.26,6936.26,0
2025-05-14,SKU_148,1.0,8061.89,8061.89,0
2025-05-14,SKU_150,1.0,2455.9,2455.9,0
2025-05-14,SKU_152,4.0,16104.48,4026.12,0
2025-05-14,SKU_157,3.0,25386.18,8462.06,0
2025-05-14,SKU_163,1.0,2779.07,2779.07,0
2025-05-14,SKU_164,6.0,39521.34,6586.89,0
2025-05-14,SKU_165,1.0,3046.53,3046.53,0
2025-05-14,SKU_166,1.0,2005.02,2005.02,0
2025-05-14,SKU_167,1.0,8083.4,8083.4,0
2025-05-14,SKU_168,2.0,4504.2,2252.1,0
2025-05-14,SKU_169,2.0,7420.8,3710.4,0
2025-05-14,SKU_170,3.0,11581.98,3860.66,0
2025-05-14,SKU_171,3.0,3826.62,1275.54,0
2025-05-14,SKU_173,1.0,3544.16,3544.16,0
2025-05-14,SKU_174,1.0,4577.11,4577.11,0
2025-05-14,SKU_175,4.0,7019.6,1754.9,0
2025-05-14,SKU_176,9.0,27897.12,3099.68,1
2025-05-14,SKU_179,2.0,6746.26,3373.13,0
2025-05-14,SKU_180,2.0,8924.32,4462.16,0
2025-05-14,SKU_181,1.0,1198.52,1198.52,0
2025-05-14,SKU_183,1.0,1922.32,1922.32,0
2025-05-14,SKU_185,1.0,6646.24,6646.24,0
2025-05-14,SKU_186,7.0,41187.58,5883.94,0
2025-05-14,SKU_187,5.0,12999.4,2599.88,0
2025-05-14,SKU_188,1.0,5474.01,5474.01,0
2025-05-14,SKU_192,1.0,1546.05,1546.05,0
2025-05-14,SKU_194,2.0,1890.76,945.38,0
2025-05-14,SKU_195,3.0,9420.12,3140.04,0
2025-05-14,SKU_196,1.0,988.46,988.46,0
2025-05-14,SKU_197,2.0,6471.48,3235.74,0
2025-05-14,SKU_198,1.0,5892.16,5892.16,0
2025-05-15,SKU_003,1.0,7077.75,7077.75,0
2025-05-15,SKU_007,5.0,27368.4,5473.68,0
2025-05-15,SKU_008,1.0,2180.36,2180.36,0
2025-05-15,SKU_009,1.0,5807.64,5807.64,0
2025-05-15,SKU_012,1.0,575.68,575.68,0
2025-05-15,SKU_013,1.0,5870.1,5870.1,0
2025-05-15,SKU_014,1.0,1227.34,1227.34,0
2025-05-15,SKU_016,1.0,6357.93,6357.93,0
2025-05-15,SKU_019,1.0,6289.29,6289.29,0
2025-05-15,SKU_020,2.0,1765.26,882.63,0
2025-05-15,SKU_024,1.0,7752.75,7752.75,0
2025-05-15,SKU_030,1.0,492.38,492.38,0
2025-05-15,SKU_031,2.0,14143.84,7071.92,0
2025-05-15,SKU_032,3.0,7373.88,2457.96,0
2025-05-15,SKU_035,4.0,18206.04,4551.51,0
2025-05-15,SKU_036,4.0,24567.84,6141.96,0
2025-05-15,SKU_037,1.0,1762.01,1762.01,0
2025-05-15,SKU_038,3.0,3526.08,1175.36,0
2025-05-15,SKU_043,7.0,45651.9,6521.7,0
2025-05-15,SKU_045,1.0,3931.32,3931.32,0
2025-05-15,SKU_050,5.0,31850.75,6370.15,0
2025-05-15,SKU_051,2.0,16390.26,8195.13,0
2025-05-15,SKU_052,2.0,2756.0,1378.0,0
2025-05-15,SKU_053,1.0,2801.83,2801.83,0
2025-05-15,SKU_056,1.0,5109.45,5109.45,0
2025-05-15,SKU_057,2.0,7749.08,3874.54,0
2025-05-15,SKU_060,3.0,21644.37,7214.79,0
2025-05-15,SKU_061,2.0,6585.04,3292.52,0
2025-05-15,SKU_066,1.0,501.56,501.56,0
2025-05-15,SKU_068,3.0,10694.58,3564.86,0
2025-05-15,SKU_069,1.0,7582.31,7582.31,0
2025-05-15,SKU_070,13.0,97346.47,7488.19,0
2025-05-15,SKU_071,13.0,48230.13,3710.01,1
2025-05-15,SKU_072,1.0,6363.95,6363.95,0
2025-05-15,SKU_073,18.0,17046.0,947.0,1
2025-05-15,SKU_074,1.0,515.42,515.42,0
2025-05-15,SKU_075,3.0,18198.3,6066.1,0
2025-05-15,SKU_076,7.0,11444.3,1634.9,1
2025-05-15,SKU_077,6.0,6772.38,1128.73,0
2025-05-15,SKU_078,6.0,13854.78,2309.13,0
2025-05-15,SKU_079,3.0,22062.39,7354.13,0
2025-05-15,SKU_083,3.0,27457.41,9152.47,0
2025-05-15,SKU_084,4.0,19841.0,4960.25,0
2025-05-15,SKU_086,1.0,6114.27,6114.27,0
2025-05-15,SKU_089,7.0,14351.47,2050.21,0
2025-05-15,SKU_092,1.0,2436.78,2436.78,0
2025-05-15,SKU_094,2.0,1465.96,732.98,0
2025-05-15,SKU_095,6.0,29100.6,4850.1,1
2025-05-15,SKU_097,3.0,10939.56,3646.52,0
2025-05-15,SKU_099,10.0,47870.2,4787.02,0
2025-05-15,SKU_103,2.0,1218.7,609.35,0
2025-05-15,SKU_105,1.0,6145.39,6145.39,0
2025-05-15,SKU_106,3.0,6318.3,2106.1,0
2025-05-15,SKU_107,1.0,5578.31,5578.31,0
2025-05-15,SKU_108,1.0,8047.99,8047.99,0
2025-05-15,SKU_110,1.0,1403.43,1403.43,1
2025-05-15,SKU_111,1.0,5382.94,5382.94,0
2025-05-15,SKU_113,6.0,9579.24,1596.54,1
2025-05-15,SKU_115,1.0,1067.68,1067.68,0
2025-05-15,SKU_116,2.0,3653.28,1826.64,0
2025-05-15,SKU_119,1.0,1771.84,1771.84,0
2025-05-15,SKU_120,2.0,1968.62,984.31,0
2025-05-15,SKU_132,5.0,9572.6,1914.52,0
2025-05-15,SKU_138,1.0,626.7,626.7,0
2025-05-15,SKU_141,1.0,8657.36,8657.36,0
2025-05-15,SKU_142,1.0,6976.29,6976.29,0
2025-05-15,SKU_143,1.0,7320.51,7320.51,0
2025-05-15,SKU_145,2.0,13594.48,6797.24,0
2025-05-15,SKU_150,,,2455.9,0
2025-05-15,SKU_151,1.0,6634.29,6634.29,0
2025-05-15,SKU_152,2.0,8052.24,4026.12,0
2025-05-15,SKU_154,1.0,6136.38,6136.38,0
2025-05-15,SKU_155,7.0,32373.32,4624.76,0
2025-05-15,SKU_160,,,1795.57,1
2025-05-15,SKU_163,2.0,5558.14,2779.07,0
2025-05-15,SKU_164,6.0,39521.34,6586.89,0
2025-05-15,SKU_165,1.0,3046.53,3046.53,0
2025-05-15,SKU_166,2.0,4010.04,2005.02,0
2025-05-15,SKU_167,1.0,8083.4,8083.4,0
2025-05-15,SKU_168,3.0,6756.3,2252.1,0
2025-05-15,SKU_169,3.0,11131.2,3710.4,0
2025-05-15,SKU_170,3.0,11581.98,3860.66,0
2025-05-15,SKU_171,1.0,1275.54,1275.54,0
2025-05-15,SKU_173,2.0,7088.32,3544.16,0
2025-05-15,SKU_174,1.0,4577.11,4577.11,0
2025-05-15,SKU_175,3.0,5264.7,1754.9,0
2025-05-15,SKU_176,11.0,39956.95,3632.45,0
2025-05-15,SKU_179,2.0,6746.26,3373.13,0
2025-05-15,SKU_180,1.0,4462.16,4462.16,0
2025-05-15,SKU_181,3.0,3595.56,1198.52,0
2025-05-15,SKU_182,1.0,2835.5,2835.5,0
2025-05-15,SKU_184,1.0,1450.88,1450.88,0
2025-05-15,SKU_185,3.0,19938.72,6646.24,0
2025-05-15,SKU_186,11.0,64723.34,5883.94,0
2025-05-15,SKU_187,15.0,38998.2,2599.88,0
2025-05-15,SKU_189,3.0,5214.9,1738.3,0
2025-05-15,SKU_193,1.0,8292.89,8292.89,0
2025-05-15,SKU_194,4.0,3781.52,945.38,0
2025-05-15,SKU_195,1.0,3140.04,3140.04,0
2025-05-15,SKU_196,1.0,988.46,988.46,0
2025-05-15,SKU_197,1.0,3235.74,3235.74,0
2025-05-16,SKU_001,1.0,6649.4,6649.4,0
2025-05-16,SKU_007,5.0,27368.4,5473.68,0
2025-05-16,SKU_008,1.0,2180.36,2180.36,0
2025-05-16,SKU_015,1.0,6395.5,6395.5,0
2025-05-16,SKU_016,2.0,12715.86,6357.93,0
2025-05-16,SKU_017,2.0,4989.64,2494.82,0
2025-05-16,SKU_019,1.0,6289.29,6289.29,0
2025-05-16,SKU_020,3.0,2647.89,882.63,0
2025-05-16,SKU_021,2.0,13108.68,6554.34,0
2025-05-16,SKU_023,5.0,9384.75,1876.95,1
2025-05-16,SKU_026,,,4421.91,0
2025-05-16,SKU_028,3.0,6012.33,2004.11,0
2025-05-16,SKU_029,1.0,1985.67,1985.67,0
2025-05-16,SKU_031,2.0,14143.84,7071.92,0
2025-05-16,SKU_032,3.0,7373.88,2457.96,0
2025-05-16,SKU_033,1.0,7546.12,7546.12,0
2025-05-16,SKU_034,2.0,11763.06,5881.53,1
2025-05-16,SKU_035,6.0,27309.06,4551.51,0
2025-05-16,SKU_036,5.0,30709.8,6141.96,0
2025-05-16,SKU_037,4.0,7048.04,1762.01,0
2025-05-16,SKU_038,2.0,2350.72,1175.36,0
2025-05-16,SKU_039,1.0,3306.01,3306.01,0
2025-05-16,SKU_041,1.0,9237.75,9237.75,0
2025-05-16,SKU_042,1.0,6896.18,6896.18,0
2025-05-16,SKU_043,6.0,39130.2,6521.7,0
2025-05-16,SKU_044,1.0,4535.79,4535.79,0
2025-05-16,SKU_050,2.0,12740.3,6370.15,0
2025-05-16,SKU_051,5.0,40975.65,8195.13,0
2025-05-16,SKU_052,2.0,2756.0,1378.0,0
2025-05-16,SKU_056,1.0,5109.45,5109.45,0
2025-05-16,SKU_057,1.0,3874.54,3874.54,0
2025-05-16,SKU_060,1.0,7214.79,7214.79,0
2025-05-16,SKU_061,1.0,3292.52,3292.52,0
2025-05-16,SKU_066,3.0,1504.68,501.56,0
2025-05-16,SKU_068,7.0,24954.02,3564.86,0
2025-05-16,SKU_069,3.0,22746.93,7582.31,0
2025-05-16,SKU_070,10.0,74881.9,7488.19,0
2025-05-16,SKU_071,14.0,55108.76,3936.34,0
2025-05-16,SKU_072,1.0,6363.95,6363.95,0
2025-05-16,SKU_073,11.0,12007.6,1091.6,0
2025-05-16,SKU_075,1.0,6066.1,6066.1,0
2025-05-16,SKU_076,3.0,5532.51,1844.17,0
2025-05-16,SKU_077,15.0,16930.95,1128.73,0
2025-05-16,SKU_078,3.0,6927.39,2309.13,0
2025-05-16,SKU_079,1.0,7354.13,7354.13,0
2025-05-16,SKU_080,2.0,5192.44,2596.22,0
2025-05-16,SKU_081,1.0,9252.86,9252.86,0
2025-05-16,SKU_082,3.0,3099.06,1033.02,0
2025-05-16,SKU_083,6.0,50633.64,8438.94,1
2025-05-16,SKU_084,6.0,26917.2,4486.2,1
2025-05-16,SKU_086,1.0,6114.27,6114.27,0
2025-05-16,SKU_087,1.0,3016.54,3016.54,0
2025-05-16,SKU_089,5.0,10251.05,2050.21,0
2025-05-16,SKU_090,1.0,3162.72,3162.72,0
2025-05-16,SKU_092,1.0,2436.78,2436.78,0
2025-05-16,SKU_094,2.0,1465.96,732.98,0
2025-05-16,SKU_095,10.0,53780.4,5378.04,0
2025-05-16,SKU_096,1.0,6248.5,6248.5,0
2025-05-16,SKU_097,14.0,44847.88,3203.42,1
2025-05-16,SKU_098,5.0,15125.45,3025.09,0
2025-05-16,SKU_099,9.0,43083.18,4787.02,0
2025-05-16,SKU_101,2.0,2998.2,1499.1,0
2025-05-16,SKU_103,2.0,1218.7,609.35,0
2025-05-16,SKU_105,1.0,6145.39,6145.39,0
2025-05-16,SKU_108,3.0,21632.91,7210.97,1
2025-05-16,SKU_110,1.0,1624.38,1624.38,0
2025-05-16,SKU_111,2.0,10765.88,5382.94,0
2025-05-16,SKU_112,1.0,6734.59,6734.59,0
2025-05-16,SKU_116,2.0,3653.28,1826.64,0
2025-05-16,SKU_119,2.0,3543.68,1771.84,0
2025-05-16,SKU_120,1.0,849.45,849.45,1
2025-05-16,SKU_121,1.0,2511.38,2511.38,0
2025-05-16,SKU_123,1.0,3105.99,3105.99,0
